timestep,Precip_mm,Precip_m,hourly_discharge_cmd,hourly_discharge_cms
09/27/2007 01,0,0,0,0
09/27/2007 02,0,0,0,0
09/27/2007 03,0,0,0,0
09/27/2007 04,4.7,0.0047,0,0
09/27/2007 05,0.3,0.0003,0,0
09/27/2007 06,0.5,0.0005,0,0
09/27/2007 07,0,0,0,0
09/27/2007 08,0,0,0,0
09/27/2007 09,0,0,0,0
09/27/2007 10,0,0,0,0
09/27/2007 11,0,0,0,0
09/27/2007 12,0,0,0,0
09/27/2007 13,0,0,0,0
09/27/2007 14,0,0,0,0
09/27/2007 15,0,0,0,0
09/27/2007 16,0,0,0,0
09/27/2007 17,0,0,0,0
09/27/2007 18,0.4,0.0004,0,0
09/27/2007 19,2.2,0.0022,0,0
09/27/2007 20,0.9,0.0009,0,0
09/27/2007 21,0,0,0,0
09/27/2007 22,0,0,0,0
09/27/2007 23,0,0,0,0
09/28/2007 00,0,0,0,0
09/28/2007 01,0,0,0,0
09/28/2007 02,0,0,0,0
09/28/2007 03,0,0,0,0
09/28/2007 04,0,0,0,0
09/28/2007 05,0.3,0.0003,0,0
09/28/2007 06,0.3,0.0003,0,0
09/28/2007 07,0,0,0,0
09/28/2007 08,0,0,0,0
09/28/2007 09,0,0,0,0
09/28/2007 10,0,0,0,0
09/28/2007 11,0,0,0,0
09/28/2007 12,0,0,0,0
09/28/2007 13,0,0,0,0
09/28/2007 14,0,0,0,0
09/28/2007 15,0,0,0,0
09/28/2007 16,0,0,0,0
09/28/2007 17,0.2,0.0002,0,0
09/28/2007 18,0,0,0,0
09/28/2007 19,0,0,0,0
09/28/2007 20,0,0,0,0
09/28/2007 21,0,0,0,0
09/28/2007 22,0,0,0,0
09/28/2007 23,0,0,0,0
09/29/2007 00,0,0,0,0
09/29/2007 01,0,0,0,0
09/29/2007 02,0,0,0,0
09/29/2007 03,0,0,0,0
09/29/2007 04,0,0,0,0
09/29/2007 05,0,0,0,0
09/29/2007 06,0,0,0,0
09/29/2007 07,0,0,0,0
09/29/2007 08,0,0,0,0
09/29/2007 09,0,0,0,0
09/29/2007 10,0,0,0,0
09/29/2007 11,0,0,0,0
09/29/2007 12,0,0,0,0
09/29/2007 13,0,0,0,0
09/29/2007 14,0,0,0,0
09/29/2007 15,0,0,0,0
09/29/2007 16,0,0,0,0
09/29/2007 17,0,0,0,0
09/29/2007 18,0,0,0,0
09/29/2007 19,0,0,0,0
09/29/2007 20,0,0,0,0
09/29/2007 21,0,0,0,0
09/29/2007 22,0,0,0,0
09/29/2007 23,0,0,0,0
09/30/2007 00,0,0,0,0
09/30/2007 01,0,0,0,0
09/30/2007 02,0,0,0,0
09/30/2007 03,0,0,0,0
09/30/2007 04,0,0,0,0
09/30/2007 05,0,0,0,0
09/30/2007 06,0,0,0,0
09/30/2007 07,0,0,0,0
09/30/2007 08,0,0,0,0
09/30/2007 09,0,0,0,0
09/30/2007 10,0,0,0,0
09/30/2007 11,0,0,0,0
09/30/2007 12,0,0,0,0
09/30/2007 13,0,0,0,0
09/30/2007 14,0,0,0,0
09/30/2007 15,0,0,0,0
09/30/2007 16,0,0,0,0
09/30/2007 17,0,0,0,0
09/30/2007 18,0,0,0,0
09/30/2007 19,0,0,0,0
09/30/2007 20,0,0,0,0
09/30/2007 21,0,0,0,0
09/30/2007 22,0,0,0,0
09/30/2007 23,0,0,0,0
10/01/2007 00,0,0,0,0
10/01/2007 01,0,0,0,0
10/01/2007 02,0.1,0.0001,0,0
10/01/2007 03,0,0,0,0
10/01/2007 04,0,0,0,0
10/01/2007 05,0,0,0,0
10/01/2007 06,0,0,0,0
10/01/2007 07,0,0,0,0
10/01/2007 08,0,0,0,0
10/01/2007 09,0,0,0,0
10/01/2007 10,0,0,0,0
10/01/2007 11,0,0,0,0
10/01/2007 12,0,0,0,0
10/01/2007 13,0,0,0,0
10/01/2007 14,0,0,0,0
10/01/2007 15,0,0,0,0
10/01/2007 16,0,0,0,0
10/01/2007 17,0,0,0,0
10/01/2007 18,0,0,0,0
10/01/2007 19,0,0,0,0
10/01/2007 20,0,0,0,0
10/01/2007 21,0,0,0,0
10/01/2007 22,0,0,0,0
10/01/2007 23,0,0,0,0
10/02/2007 00,0,0,0,0
10/02/2007 01,0,0,0,0
10/02/2007 02,0,0,0,0
10/02/2007 03,0,0,0,0
10/02/2007 04,0,0,0,0
10/02/2007 05,0,0,0,0
10/02/2007 06,0,0,0,0
10/02/2007 07,0,0,0,0
10/02/2007 08,0,0,0,0
10/02/2007 09,0,0,0,0
10/02/2007 10,0,0,0,0
10/02/2007 11,0,0,0,0
10/02/2007 12,0,0,0,0
10/02/2007 13,0,0,0,0
10/02/2007 14,0,0,0,0
10/02/2007 15,0,0,0,0
10/02/2007 16,0,0,0,0
10/02/2007 17,0,0,0,0
10/02/2007 18,0,0,0,0
10/02/2007 19,0,0,0,0
10/02/2007 20,0,0,0,0
10/02/2007 21,0,0,0,0
10/02/2007 22,0,0,0,0
10/02/2007 23,0,0,0,0
10/03/2007 00,0,0,0,0
10/03/2007 01,0,0,0,0
10/03/2007 02,0,0,0,0
10/03/2007 03,0,0,0,0
10/03/2007 04,0,0,0,0
10/03/2007 05,0,0,0,0
10/03/2007 06,0,0,0,0
10/03/2007 07,0,0,0,0
10/03/2007 08,0,0,0,0
10/03/2007 09,0,0,0,0
10/03/2007 10,0,0,0,0
10/03/2007 11,0,0,0,0
10/03/2007 12,0,0,0,0
10/03/2007 13,0,0,0,0
10/03/2007 14,0,0,0,0
10/03/2007 15,0,0,0,0
10/03/2007 16,0,0,0,0
10/03/2007 17,0,0,0,0
10/03/2007 18,0,0,0,0
10/03/2007 19,0,0,0,0
10/03/2007 20,0,0,0,0
10/03/2007 21,0,0,0,0
10/03/2007 22,0,0,0,0
10/03/2007 23,0,0,0,0
10/04/2007 00,0,0,0,0
10/04/2007 01,0,0,0,0
10/04/2007 02,0,0,0,0
10/04/2007 03,0,0,0,0
10/04/2007 04,0,0,0,0
10/04/2007 05,0,0,0,0
10/04/2007 06,0,0,0,0
10/04/2007 07,0,0,0,0
10/04/2007 08,0,0,0,0
10/04/2007 09,0,0,0,0
10/04/2007 10,0,0,0,0
10/04/2007 11,0,0,0,0
10/04/2007 12,0,0,0,0
10/04/2007 13,0,0,0,0
10/04/2007 14,0,0,0,0
10/04/2007 15,0,0,0,0
10/04/2007 16,0,0,0,0
10/04/2007 17,0,0,0,0
10/04/2007 18,0,0,0,0
10/04/2007 19,0,0,0,0
10/04/2007 20,0,0,0,0
10/04/2007 21,0,0,0,0
10/04/2007 22,0,0,0,0
10/04/2007 23,0,0,0,0
10/05/2007 00,0,0,0,0
10/05/2007 01,0,0,0,0
10/05/2007 02,0,0,0,0
10/05/2007 03,0,0,0,0
10/05/2007 04,0,0,0,0
10/05/2007 05,0,0,0,0
10/05/2007 06,0,0,0,0
10/05/2007 07,0,0,0,0
10/05/2007 08,0,0,0,0
10/05/2007 09,0,0,0,0
10/05/2007 10,0,0,0,0
10/05/2007 11,0,0,0,0
10/05/2007 12,0,0,0,0
10/05/2007 13,0,0,0,0
10/05/2007 14,0,0,0,0
10/05/2007 15,0,0,0,0
10/05/2007 16,0,0,0,0
10/05/2007 17,0,0,0,0
10/05/2007 18,0,0,0,0
10/05/2007 19,0,0,0,0
10/05/2007 20,0,0,0,0
10/05/2007 21,0,0,0,0
10/05/2007 22,0,0,0,0
10/05/2007 23,0,0,0,0
10/06/2007 00,0,0,0,0
10/06/2007 01,0,0,0,0
10/06/2007 02,0,0,0,0
10/06/2007 03,0,0,0,0
10/06/2007 04,0,0,0,0
10/06/2007 05,0,0,0,0
10/06/2007 06,0,0,0,0
10/06/2007 07,0,0,0,0
10/06/2007 08,0,0,0,0
10/06/2007 09,0,0,0,0
10/06/2007 10,0,0,0,0
10/06/2007 11,0,0,0,0
10/06/2007 12,0,0,0,0
10/06/2007 13,0,0,0,0
10/06/2007 14,0,0,0,0
10/06/2007 15,0,0,0,0
10/06/2007 16,0,0,0,0
10/06/2007 17,0,0,0,0
10/06/2007 18,0,0,0,0
10/06/2007 19,0,0,0,0
10/06/2007 20,0,0,0,0
10/06/2007 21,0,0,0,0
10/06/2007 22,0,0,0,0
10/06/2007 23,0,0,0,0
10/07/2007 00,0,0,0,0
10/07/2007 01,0,0,0,0
10/07/2007 02,0,0,0,0
10/07/2007 03,0,0,0,0
10/07/2007 04,0,0,0,0
10/07/2007 05,0,0,0,0
10/07/2007 06,0,0,0,0
10/07/2007 07,0,0,0,0
10/07/2007 08,0,0,0,0
10/07/2007 09,0,0,0,0
10/07/2007 10,0,0,0,0
10/07/2007 11,0,0,0,0
10/07/2007 12,0,0,0,0
10/07/2007 13,0,0,0,0
10/07/2007 14,0,0,0,0
10/07/2007 15,0,0,0,0
10/07/2007 16,0,0,0,0
10/07/2007 17,0,0,0,0
10/07/2007 18,0,0,0,0
10/07/2007 19,0,0,0,0
10/07/2007 20,0,0,0,0
10/07/2007 21,0,0,0,0
10/07/2007 22,0,0,0,0
10/07/2007 23,0,0,0,0
10/08/2007 00,0,0,0,0
10/08/2007 01,0,0,0,0
10/08/2007 02,0,0,0,0
10/08/2007 03,0,0,0,0
10/08/2007 04,0,0,0,0
10/08/2007 05,0,0,0,0
10/08/2007 06,0,0,0,0
10/08/2007 07,0,0,0,0
10/08/2007 08,0,0,0,0
10/08/2007 09,0,0,0,0
10/08/2007 10,0,0,0,0
10/08/2007 11,0,0,0,0
10/08/2007 12,0,0,0,0
10/08/2007 13,0,0,0,0
10/08/2007 14,0,0,0,0
10/08/2007 15,0,0,0,0
10/08/2007 16,0,0,0,0
10/08/2007 17,0,0,0,0
10/08/2007 18,0,0,0,0
10/08/2007 19,0,0,0,0
10/08/2007 20,0,0,0,0
10/08/2007 21,0,0,0,0
10/08/2007 22,0,0,0,0
10/08/2007 23,0,0,0,0
10/09/2007 00,0,0,0,0
10/09/2007 01,0,0,0,0
10/09/2007 02,0,0,0,0
10/09/2007 03,0,0,0,0
10/09/2007 04,0,0,0,0
10/09/2007 05,0,0,0,0
10/09/2007 06,0,0,0,0
10/09/2007 07,0,0,0,0
10/09/2007 08,0,0,0,0
10/09/2007 09,0,0,0,0
10/09/2007 10,0,0,0,0
10/09/2007 11,0,0,0,0
10/09/2007 12,0,0,0,0
10/09/2007 13,0,0,0,0
10/09/2007 14,0,0,0,0
10/09/2007 15,0,0,0,0
10/09/2007 16,0,0,0,0
10/09/2007 17,1.1,0.0011,0,0
10/09/2007 18,3.2,0.0032,0,0
10/09/2007 19,0,0,0,0
10/09/2007 20,0,0,0,0
10/09/2007 21,0,0,0,0
10/09/2007 22,0,0,0,0
10/09/2007 23,0,0,0,0
10/10/2007 00,0,0,0,0
10/10/2007 01,0,0,0,0
10/10/2007 02,0,0,0,0
10/10/2007 03,0,0,0,0
10/10/2007 04,0,0,0,0
10/10/2007 05,0,0,0,0
10/10/2007 06,0,0,0,0
10/10/2007 07,0,0,0,0
10/10/2007 08,0,0,0,0
10/10/2007 09,0,0,0,0
10/10/2007 10,0,0,0,0
10/10/2007 11,0,0,0,0
10/10/2007 12,0,0,0,0
10/10/2007 13,0,0,0,0
10/10/2007 14,0,0,0,0
10/10/2007 15,0,0,0,0
10/10/2007 16,0,0,0,0
10/10/2007 17,0,0,0,0
10/10/2007 18,0,0,0,0
10/10/2007 19,0,0,0,0
10/10/2007 20,0,0,0,0
10/10/2007 21,0,0,0,0
10/10/2007 22,0,0,0,0
10/10/2007 23,0,0,0,0
10/11/2007 00,0,0,0,0
10/11/2007 01,0,0,0,0
10/11/2007 02,0,0,0,0
10/11/2007 03,0,0,0,0
10/11/2007 04,0,0,0,0
10/11/2007 05,0,0,0,0
10/11/2007 06,0,0,0,0
10/11/2007 07,0,0,0,0
10/11/2007 08,0,0,0,0
10/11/2007 09,0,0,0,0
10/11/2007 10,0,0,0,0
10/11/2007 11,0,0,0,0
10/11/2007 12,0,0,0,0
10/11/2007 13,0,0,0,0
10/11/2007 14,0,0,0,0
10/11/2007 15,0,0,0,0
10/11/2007 16,0,0,0,0
10/11/2007 17,0,0,0,0
10/11/2007 18,0,0,0,0
10/11/2007 19,0.3,0.0003,0,0
10/11/2007 20,0,0,0,0
10/11/2007 21,0.2,0.0002,0,0
10/11/2007 22,0.1,0.0001,0,0
10/11/2007 23,0.1,0.0001,0,0
10/12/2007 00,0,0,0,0
10/12/2007 01,0,0,0,0
10/12/2007 02,0,0,0,0
10/12/2007 03,0,0,0,0
10/12/2007 04,0,0,0,0
10/12/2007 05,0,0,0,0
10/12/2007 06,0,0,0,0
10/12/2007 07,0,0,0,0
10/12/2007 08,0,0,0,0
10/12/2007 09,0,0,0,0
10/12/2007 10,0,0,0,0
10/12/2007 11,0,0,0,0
10/12/2007 12,0,0,0,0
10/12/2007 13,0,0,0,0
10/12/2007 14,0,0,0,0
10/12/2007 15,0,0,0,0
10/12/2007 16,0,0,0,0
10/12/2007 17,0,0,0,0
10/12/2007 18,0,0,0,0
10/12/2007 19,0,0,0,0
10/12/2007 20,0,0,0,0
10/12/2007 21,0,0,0,0
10/12/2007 22,0,0,0,0
10/12/2007 23,0,0,0,0
10/13/2007 00,0,0,0,0
10/13/2007 01,0,0,0,0
10/13/2007 02,0,0,0,0
10/13/2007 03,0,0,0,0
10/13/2007 04,0,0,0,0
10/13/2007 05,0,0,0,0
10/13/2007 06,0,0,0,0
10/13/2007 07,0,0,0,0
10/13/2007 08,0,0,0,0
10/13/2007 09,0,0,0,0
10/13/2007 10,0,0,0,0
10/13/2007 11,0,0,0,0
10/13/2007 12,0,0,0,0
10/13/2007 13,0,0,0,0
10/13/2007 14,0,0,0,0
10/13/2007 15,0,0,0,0
10/13/2007 16,0,0,0,0
10/13/2007 17,0,0,0,0
10/13/2007 18,0,0,0,0
10/13/2007 19,0,0,0,0
10/13/2007 20,0,0,0,0
10/13/2007 21,0,0,0,0
10/13/2007 22,0,0,0,0
10/13/2007 23,0,0,0,0
10/14/2007 00,0,0,0,0
10/14/2007 01,0,0,0,0
10/14/2007 02,0,0,0,0
10/14/2007 03,0,0,0,0
10/14/2007 04,0,0,0,0
10/14/2007 05,0,0,0,0
10/14/2007 06,0,0,0,0
10/14/2007 07,0,0,0,0
10/14/2007 08,0,0,0,0
10/14/2007 09,0,0,0,0
10/14/2007 10,0,0,0,0
10/14/2007 11,0,0,0,0
10/14/2007 12,0,0,0,0
10/14/2007 13,0,0,0,0
10/14/2007 14,0,0,0,0
10/14/2007 15,0,0,0,0
10/14/2007 16,0,0,0,0
10/14/2007 17,0,0,0,0
10/14/2007 18,0,0,0,0
10/14/2007 19,0,0,0,0
10/14/2007 20,0,0,0,0
10/14/2007 21,0,0,0,0
10/14/2007 22,0,0,0,0
10/14/2007 23,0,0,0,0
10/15/2007 00,0,0,0,0
10/15/2007 01,0,0,0,0
10/15/2007 02,0,0,0,0
10/15/2007 03,0,0,0,0
10/15/2007 04,0,0,0,0
10/15/2007 05,0,0,0,0
10/15/2007 06,0,0,0,0
10/15/2007 07,0,0,0,0
10/15/2007 08,0,0,0,0
10/15/2007 09,0,0,0,0
10/15/2007 10,0,0,0,0
10/15/2007 11,0,0,0,0
10/15/2007 12,0,0,0,0
10/15/2007 13,0,0,0,0
10/15/2007 14,0,0,0,0
10/15/2007 15,0,0,0,0
10/15/2007 16,0,0,0,0
10/15/2007 17,0,0,0,0
10/15/2007 18,0,0,0,0
10/15/2007 19,0,0,0,0
10/15/2007 20,0,0,0,0
10/15/2007 21,0,0,0,0
10/15/2007 22,0,0,0,0
10/15/2007 23,0,0,0,0
10/16/2007 00,0,0,0,0
10/16/2007 01,0,0,0,0
10/16/2007 02,0,0,0,0
10/16/2007 03,0,0,0,0
10/16/2007 04,0,0,0,0
10/16/2007 05,0,0,0,0
10/16/2007 06,0,0,0,0
10/16/2007 07,0,0,0,0
10/16/2007 08,0,0,0,0
10/16/2007 09,0,0,0,0
10/16/2007 10,0,0,0,0
10/16/2007 11,0,0,0,0
10/16/2007 12,0,0,0,0
10/16/2007 13,0,0,0,0
10/16/2007 14,0,0,0,0
10/16/2007 15,0,0,0,0
10/16/2007 16,0,0,0,0
10/16/2007 17,0,0,0,0
10/16/2007 18,0,0,0,0
10/16/2007 19,0,0,0,0
10/16/2007 20,0,0,0,0
10/16/2007 21,0,0,0,0
10/16/2007 22,0,0,0,0
10/16/2007 23,0,0,0,0
10/17/2007 00,0.9,0.0009,0,0
10/17/2007 01,0,0,0,0
10/17/2007 02,0,0,0,0
10/17/2007 03,0,0,0,0
10/17/2007 04,0,0,0,0
10/17/2007 05,0,0,0,0
10/17/2007 06,0,0,0,0
10/17/2007 07,0,0,0,0
10/17/2007 08,0,0,0,0
10/17/2007 09,0,0,0,0
10/17/2007 10,0,0,0,0
10/17/2007 11,0,0,0,0
10/17/2007 12,0,0,0,0
10/17/2007 13,0,0,0,0
10/17/2007 14,0,0,0,0
10/17/2007 15,0,0,0,0
10/17/2007 16,0,0,0,0
10/17/2007 17,0,0,0,0
10/17/2007 18,0,0,0,0
10/17/2007 19,0,0,0,0
10/17/2007 20,0,0,0,0
10/17/2007 21,0,0,0,0
10/17/2007 22,0,0,0,0
10/17/2007 23,0,0,0,0
10/18/2007 00,0,0,0,0
10/18/2007 01,0,0,0,0
10/18/2007 02,0,0,0,0
10/18/2007 03,0,0,0,0
10/18/2007 04,0,0,0,0
10/18/2007 05,0,0,0,0
10/18/2007 06,0,0,0,0
10/18/2007 07,0,0,0,0
10/18/2007 08,0,0,0,0
10/18/2007 09,0,0,0,0
10/18/2007 10,0,0,0,0
10/18/2007 11,0,0,0,0
10/18/2007 12,0,0,0,0
10/18/2007 13,0,0,0,0
10/18/2007 14,0,0,0,0
10/18/2007 15,0,0,0,0
10/18/2007 16,0,0,0,0
10/18/2007 17,0,0,0,0
10/18/2007 18,0,0,0,0
10/18/2007 19,0,0,0,0
10/18/2007 20,0,0,0,0
10/18/2007 21,0,0,0,0
10/18/2007 22,0,0,0,0
10/18/2007 23,0,0,0,0
10/19/2007 00,0,0,0,0
10/19/2007 01,0,0,0,0
10/19/2007 02,0,0,0,0
10/19/2007 03,0,0,0,0
10/19/2007 04,0,0,0,0
10/19/2007 05,0,0,0,0
10/19/2007 06,0,0,0,0
10/19/2007 07,0,0,0,0
10/19/2007 08,1.3,0.0013,0,0
10/19/2007 09,0,0,0,0
10/19/2007 10,0,0,0,0
10/19/2007 11,1.1,0.0011,0,0
10/19/2007 12,0,0,0,0
10/19/2007 13,0,0,0,0
10/19/2007 14,0,0,0,0
10/19/2007 15,0,0,0,0
10/19/2007 16,1.8,0.0018,0,0
10/19/2007 17,0,0,0,0
10/19/2007 18,0.9,0.0009,0,0
10/19/2007 19,0.7,0.0007,0,0
10/19/2007 20,0.4,0.0004,0,0
10/19/2007 21,0,0,0,0
10/19/2007 22,0,0,0,0
10/19/2007 23,0,0,0,0
10/20/2007 00,0,0,0,0
10/20/2007 01,0,0,0,0
10/20/2007 02,0,0,0,0
10/20/2007 03,0,0,0,0
10/20/2007 04,0,0,0,0
10/20/2007 05,0,0,0,0
10/20/2007 06,0,0,0,0
10/20/2007 07,0,0,0,0
10/20/2007 08,0,0,0,0
10/20/2007 09,0,0,0,0
10/20/2007 10,0.1,0.0001,0,0
10/20/2007 11,0,0,0,0
10/20/2007 12,0,0,0,0
10/20/2007 13,0,0,0,0
10/20/2007 14,0,0,0,0
10/20/2007 15,0,0,0,0
10/20/2007 16,0,0,0,0
10/20/2007 17,0,0,0,0
10/20/2007 18,0,0,0,0
10/20/2007 19,0,0,0,0
10/20/2007 20,0,0,0,0
10/20/2007 21,0,0,0,0
10/20/2007 22,0,0,0,0
10/20/2007 23,0,0,0,0
10/21/2007 00,0,0,0,0
10/21/2007 01,0,0,0,0
10/21/2007 02,0,0,0,0
10/21/2007 03,0,0,0,0
10/21/2007 04,0,0,0,0
10/21/2007 05,0,0,0,0
10/21/2007 06,0,0,0,0
10/21/2007 07,0,0,0,0
10/21/2007 08,0,0,0,0
10/21/2007 09,0,0,0,0
10/21/2007 10,0,0,0,0
10/21/2007 11,0,0,0,0
10/21/2007 12,0,0,0,0
10/21/2007 13,0,0,0,0
10/21/2007 14,0,0,0,0
10/21/2007 15,0,0,0,0
10/21/2007 16,0,0,0,0
10/21/2007 17,0,0,0,0
10/21/2007 18,0,0,0,0
10/21/2007 19,0,0,0,0
10/21/2007 20,0,0,0,0
10/21/2007 21,0,0,0,0
10/21/2007 22,0,0,0,0
10/21/2007 23,0,0,0,0
10/22/2007 00,0,0,0,0
10/22/2007 01,0,0,0,0
10/22/2007 02,0,0,0,0
10/22/2007 03,0,0,0,0
10/22/2007 04,0,0,0,0
10/22/2007 05,0,0,0,0
10/22/2007 06,0,0,0,0
10/22/2007 07,0,0,0,0
10/22/2007 08,0,0,0,0
10/22/2007 09,0,0,0,0
10/22/2007 10,0,0,0,0
10/22/2007 11,0,0,0,0
10/22/2007 12,0,0,0,0
10/22/2007 13,0,0,0,0
10/22/2007 14,0,0,0,0
10/22/2007 15,0,0,0,0
10/22/2007 16,0,0,0,0
10/22/2007 17,0,0,0,0
10/22/2007 18,0,0,0,0
10/22/2007 19,0,0,0,0
10/22/2007 20,0,0,0,0
10/22/2007 21,0,0,0,0
10/22/2007 22,0,0,0,0
10/22/2007 23,0,0,0,0
10/23/2007 00,0,0,0,0
10/23/2007 01,0,0,0,0
10/23/2007 02,0,0,0,0
10/23/2007 03,0,0,0,0
10/23/2007 04,0,0,0,0
10/23/2007 05,0,0,0,0
10/23/2007 06,0,0,0,0
10/23/2007 07,0,0,0,0
10/23/2007 08,0,0,0,0
10/23/2007 09,0,0,0,0
10/23/2007 10,0,0,0,0
10/23/2007 11,0,0,0,0
10/23/2007 12,0,0,0,0
10/23/2007 13,0,0,0,0
10/23/2007 14,0,0,0,0
10/23/2007 15,0,0,0,0
10/23/2007 16,5.7,0.0057,0,0
10/23/2007 17,0.8,0.0008,0,0
10/23/2007 18,0.8,0.0008,0,0
10/23/2007 19,0.1,0.0001,0,0
10/23/2007 20,0,0,0,0
10/23/2007 21,0.7,0.0007,0,0
10/23/2007 22,0.8,0.0008,0,0
10/23/2007 23,0.9,0.0009,0,0
10/24/2007 00,2,0.002,0,0
10/24/2007 01,0,0,0,0
10/24/2007 02,0.5,0.0005,0,0
10/24/2007 03,1.7,0.0017,0,0
10/24/2007 04,1.4,0.0014,0,0
10/24/2007 05,1.7,0.0017,0,0
10/24/2007 06,1.2,0.0012,0,0
10/24/2007 07,1.2,0.0012,0,0
10/24/2007 08,0,0,0,0
10/24/2007 09,0,0,0,0
10/24/2007 10,0.3,0.0003,0,0
10/24/2007 11,0.1,0.0001,0,0
10/24/2007 12,0,0,0,0
10/24/2007 13,0,0,0,0
10/24/2007 14,0,0,0,0
10/24/2007 15,1.3,0.0013,0,0
10/24/2007 16,0.3,0.0003,0,0
10/24/2007 17,0.3,0.0003,0,0
10/24/2007 18,0.5,0.0005,0,0
10/24/2007 19,0,0,0,0
10/24/2007 20,0,0,0,0
10/24/2007 21,0,0,0,0
10/24/2007 22,0,0,0,0
10/24/2007 23,1.4,0.0014,0,0
10/25/2007 00,0.2,0.0002,0,0
10/25/2007 01,0,0,0,0
10/25/2007 02,0.7,0.0007,0,0
10/25/2007 03,0,0,0,0
10/25/2007 04,0,0,0,0
10/25/2007 05,0,0,0,0
10/25/2007 06,0,0,0,0
10/25/2007 07,0,0,0,0
10/25/2007 08,0,0,0,0
10/25/2007 09,0,0,0,0
10/25/2007 10,0,0,0,0
10/25/2007 11,0,0,0,0
10/25/2007 12,0,0,0,0
10/25/2007 13,0,0,0,0
10/25/2007 14,0,0,0,0
10/25/2007 15,0,0,0,0
10/25/2007 16,0,0,0,0
10/25/2007 17,0,0,0,0
10/25/2007 18,0,0,0,0
10/25/2007 19,0,0,0,0
10/25/2007 20,0,0,0,0
10/25/2007 21,0,0,0,0
10/25/2007 22,0,0,0,0
10/25/2007 23,0,0,0,0
10/26/2007 00,0,0,0,0
10/26/2007 01,0,0,0,0
10/26/2007 02,0,0,0,0
10/26/2007 03,0,0,0,0
10/26/2007 04,0,0,0,0
10/26/2007 05,0,0,0,0
10/26/2007 06,0,0,0,0
10/26/2007 07,0.9,0.0009,0,0
10/26/2007 08,0.1,0.0001,0,0
10/26/2007 09,0,0,0,0
10/26/2007 10,0,0,0,0
10/26/2007 11,0,0,0,0
10/26/2007 12,0,0,0,0
10/26/2007 13,0,0,0,0
10/26/2007 14,0,0,0,0
10/26/2007 15,0,0,0,0
10/26/2007 16,1.1,0.0011,0,0
10/26/2007 17,0.7,0.0007,0,0
10/26/2007 18,1.4,0.0014,0,0
10/26/2007 19,1.2,0.0012,0,0
10/26/2007 20,0.8,0.0008,0,0
10/26/2007 21,0,0,0,0
10/26/2007 22,0.3,0.0003,0,0
10/26/2007 23,1.5,0.0015,0,0
10/27/2007 00,0.2,0.0002,0,0
10/27/2007 01,0,0,0,0
10/27/2007 02,0.1,0.0001,0,0
10/27/2007 03,0.4,0.0004,0,0
10/27/2007 04,0.7,0.0007,0,0
10/27/2007 05,2.6,0.0026,0,0
10/27/2007 06,1.9,0.0019,0,0
10/27/2007 07,0.6,0.0006,0,0
10/27/2007 08,1,0.001,0,0
10/27/2007 09,0,0,0,0
10/27/2007 10,0,0,0,0
10/27/2007 11,0,0,0,0
10/27/2007 12,0,0,0,0
10/27/2007 13,0,0,0,0
10/27/2007 14,0,0,0,0
10/27/2007 15,0,0,0,0
10/27/2007 16,0,0,0,0
10/27/2007 17,0,0,0,0
10/27/2007 18,0,0,0,0
10/27/2007 19,0,0,0,0
10/27/2007 20,0,0,0,0
10/27/2007 21,0,0,0,0
10/27/2007 22,0,0,0,0
10/27/2007 23,0,0,0,0
10/28/2007 00,0.2,0.0002,0,0
10/28/2007 01,0,0,0,0
10/28/2007 02,0,0,0,0
10/28/2007 03,0,0,0,0
10/28/2007 04,0,0,0,0
10/28/2007 05,0,0,0,0
10/28/2007 06,0,0,0,0
10/28/2007 07,0,0,0,0
10/28/2007 08,0,0,0,0
10/28/2007 09,0,0,0,0
10/28/2007 10,0,0,0,0
10/28/2007 11,0,0,0,0
10/28/2007 12,0,0,0,0
10/28/2007 13,0,0,0,0
10/28/2007 14,0,0,0,0
10/28/2007 15,0,0,0,0
10/28/2007 16,0,0,0,0
10/28/2007 17,0,0,0,0
10/28/2007 18,0,0,0,0
10/28/2007 19,0,0,0,0
10/28/2007 20,0,0,0,0
10/28/2007 21,0,0,0,0
10/28/2007 22,0,0,0,0
10/28/2007 23,0,0,0,0
10/29/2007 00,0,0,0,0
10/29/2007 01,0,0,0,0
10/29/2007 02,0,0,0,0
10/29/2007 03,0,0,0,0
10/29/2007 04,0,0,0,0
10/29/2007 05,0,0,0,0
10/29/2007 06,0,0,0,0
10/29/2007 07,0,0,0,0
10/29/2007 08,0,0,0,0
10/29/2007 09,0,0,0,0
10/29/2007 10,0,0,0,0
10/29/2007 11,0,0,0,0
10/29/2007 12,0,0,0,0
10/29/2007 13,0,0,0,0
10/29/2007 14,0,0,0,0
10/29/2007 15,0,0,0,0
10/29/2007 16,0,0,0,0
10/29/2007 17,0,0,0,0
10/29/2007 18,0,0,0,0
10/29/2007 19,0,0,0,0
10/29/2007 20,0,0,0,0
10/29/2007 21,0,0,0,0
10/29/2007 22,0,0,0,0
10/29/2007 23,0,0,0,0
10/30/2007 00,0,0,0,0
10/30/2007 01,0,0,0,0
10/30/2007 02,0,0,0,0
10/30/2007 03,0,0,0,0
10/30/2007 04,0,0,0,0
10/30/2007 05,0,0,0,0
10/30/2007 06,0,0,0,0
10/30/2007 07,0,0,0,0
10/30/2007 08,0,0,0,0
10/30/2007 09,0,0,0,0
10/30/2007 10,0,0,0,0
